label,text
Not_Fraud,U come n search tat vid..not finishd..
Not_Fraud,"K I'm leaving soon, be there a little after 9"
Fraud,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
Not_Fraud,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
Not_Fraud,You do your studies alone without anyones help. If you cant no need to study.
Not_Fraud,Please tell me not all of my car keys are in your purse
Not_Fraud,I didnt get anything da
Not_Fraud,Ok... Sweet dreams...
Not_Fraud,Well she's in for a big surprise!
Not_Fraud,1 in cbe. 2 in chennai.
Not_Fraud,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
Not_Fraud,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
Not_Fraud,I absolutely LOVE South Park! I only recently started watching the office.
Not_Fraud,Did you see that film:)
Not_Fraud,Pls speak with me. I wont ask anything other then you friendship.
Not_Fraud,Gud ni8.swt drms.take care
Not_Fraud,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
Not_Fraud,Anything lar then Ì_ not going home 4 dinner?
Not_Fraud,\ER
Fraud,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy "
Not_Fraud,Did u fix the teeth?if not do it asap.ok take care.
Not_Fraud,So u wan 2 come for our dinner tonight a not?
Not_Fraud,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
Not_Fraud,Its too late:)but its k.wish you the same.
Not_Fraud,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over."
Not_Fraud,Oh yeah clearly it's my fault
Not_Fraud,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?
Not_Fraud,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
Fraud,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
Not_Fraud,"Vikky, come around  &lt;TIME&gt; .."
Not_Fraud,"And how you will do that, princess? :)"
Not_Fraud,I have gone into get info bt dont know what to do
Not_Fraud,"Yeah, probably here for a while"
Not_Fraud,I'm still pretty weak today .. Bad day ?
Not_Fraud,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
Not_Fraud,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)
Not_Fraud,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
Not_Fraud,Dear where you. Call me
Not_Fraud,Xy trying smth now. U eat already? We havent...
Fraud,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
Not_Fraud,I donno its in your genes or something
Fraud,XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription 
Not_Fraud,Alex says he's not ok with you not being ok with it
Not_Fraud,Are u coming to the funeral home
Not_Fraud,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
Not_Fraud,I.ll hand her my phone to chat wit u
Not_Fraud,Well good morning mr . Hows london treatin' ya treacle?
Not_Fraud,I can't make it tonight
Not_Fraud,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
Not_Fraud,"I can. But it will tell quite long, cos i haven't finish my film yet..."
Not_Fraud,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.
Not_Fraud,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\"""""
Not_Fraud,Ill be at yours in about 3 mins but look out for me
Not_Fraud,What you did in  leave.
Not_Fraud,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now
Not_Fraud,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x"
Not_Fraud,"yeah, that's what I was thinking"
Not_Fraud,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1
Not_Fraud,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
Not_Fraud,My sister going to earn more than me da.
Not_Fraud,Jus finish watching tv... U?
Not_Fraud,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else"
Not_Fraud,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*"
Not_Fraud,Kothi print out marandratha.
Not_Fraud,But we havent got da topic yet rite?
Not_Fraud,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
Not_Fraud,"Thanks, I'll keep that in mind"
Not_Fraud,Aah bless! How's your arm?
Not_Fraud,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
Not_Fraud,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)"
Not_Fraud,What makes you most happy?
Not_Fraud,Wishing you a wonderful week.
Not_Fraud,Sweet heart how are you?
Not_Fraud,"Sir, waiting for your letter."
Not_Fraud,Dude im no longer a pisces. Im an aquarius now.
Not_Fraud,X course it 2yrs. Just so her messages on messenger lik you r sending me
Not_Fraud,I think steyn surely get one wicket:)
Not_Fraud,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols"
Not_Fraud,"Garbage bags, eggs, jam, bread, hannaford wheat chex"
Not_Fraud,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
Not_Fraud,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.
Not_Fraud,My birthday is on feb  &lt;#&gt;  da. .
Not_Fraud,So when do you wanna gym?
Not_Fraud,You'd like that wouldn't you? Jerk!
Not_Fraud,Are u awake? Is there snow there?
Not_Fraud,And of course you should make a stink!
Fraud,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020"
Not_Fraud,No go. No openings for that room 'til after thanksgiving without an upcharge.
Not_Fraud,When you guys planning on coming over?
Not_Fraud,Wat Ì_ doing now?
Not_Fraud,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
Not_Fraud,Do I? I thought I put it back in the box
Not_Fraud,I'm home...
Not_Fraud,No one interested. May be some business plan.
Not_Fraud,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...
Not_Fraud,Good morning princess! Have a great day!
Not_Fraud,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...
Not_Fraud,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.
Not_Fraud,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
Not_Fraud,Tell me something. Thats okay.
Not_Fraud,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
Not_Fraud,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...
Not_Fraud,"Hey, iouri gave me your number, I'm wylie, ryan's friend"
Not_Fraud,Yep get with the program. You're slacking.
Not_Fraud,I'm in inside office..still filling forms.don know when they leave me.
Not_Fraud,"I think your mentor is , but not 100 percent sure."
Fraud,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)
Fraud,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611
Not_Fraud,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates
Fraud,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
Not_Fraud,Hi mom we might be back later than  &lt;#&gt; 
Fraud,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
Not_Fraud,"Lol, oh you got a friend for the dog ?"
Not_Fraud,"Ok., is any problem to u frm him? Wats matter?"
Not_Fraud,"K I'll head out in a few mins, see you there"
Not_Fraud,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
Fraud,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
Fraud,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
Not_Fraud,Somebody set up a website where you can play hold em using eve online spacebucks
Not_Fraud,Its sunny in california. The weather's just cool
Fraud,You have 1 new message. Call 0207-083-6089
Not_Fraud,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
Not_Fraud,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
Not_Fraud,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X
Not_Fraud,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
Not_Fraud,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
Not_Fraud,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
Not_Fraud,Nt joking seriously i told
Not_Fraud,Watching ajith film ah?
Not_Fraud,Ooooooh I forgot to tell u I can get on yoville on my phone
Not_Fraud,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!"
Not_Fraud,I dont know exactly could you ask chechi.
Not_Fraud,Dunno lei shd b driving lor cos i go sch 1 hr oni.
Not_Fraud,As in i want custom officer discount oh.
Not_Fraud,That's necessarily respectful
Not_Fraud,Hi. Hope you had a good day. Have a better night.
Not_Fraud,And he's apparently bffs with carly quick now
Not_Fraud,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!ö´Ó_??Û¬ud evening...
Not_Fraud,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
Not_Fraud,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
Not_Fraud,So gd got free ice cream... I oso wan...
Not_Fraud,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
Not_Fraud,So how many days since then?
Not_Fraud,Dear are you angry i was busy dear
Not_Fraud,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if Ì_ leaving earlier or wat mah cos mayb Ì_ haf to walk v far...
Not_Fraud,... Are you in the pub?
Not_Fraud,There is a first time for everything :)
Not_Fraud,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?"
Not_Fraud,I ask if u meeting da ge tmr nite...
Not_Fraud,Gr8. So how do you handle the victoria island traffic. Plus when's the album due
Not_Fraud,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
Not_Fraud,East coast
Not_Fraud,You should get more chicken broth if you want ramen unless there's some I don't know about
Not_Fraud,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
Not_Fraud,Nope. I just forgot. Will show next week
Not_Fraud,So how are you really. What are you up to. How's the masters. And so on.
Not_Fraud,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
Not_Fraud,I dont know oh. Hopefully this month.
Not_Fraud,"Hi elaine, is today's meeting confirmed?"
Not_Fraud,Ok k..sry i knw 2 siva..tats y i askd..
Not_Fraud,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
Not_Fraud,Oh yeah! And my diet just flew out the window
Fraud,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
Not_Fraud,You didnt complete your gist oh.
Not_Fraud,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can"
